id,category_id,supplier_id,name,sku,price,cost,description,attributes,is_active
4323,13,158,Deluxe Electronics Might,AHX-42-04323,995.73,546.16,High quality deluxe electronics might from Volt.,"{""brand"": ""Volt"", ""color"": ""Navy"", ""weight_kg"": 3.21, ""warranty_years"": 3}",True
4324,24,57,Pro Beauty Modern,MCX-42-04324,80.15,50.46,High quality pro beauty modern from LuxeHair.,"{""brand"": ""LuxeHair"", ""weight_g"": 1317}",True
4325,9,171,Eco Grocery During,GGF-42-04325,32.38,23.97,High quality eco grocery during from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": false, ""expiration_days"": 191}",True
4326,27,173,Deluxe Toys Production,AFD-42-04326,99.01,47.87,High quality deluxe toys production from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 567}",True
4327,28,130,Ultra Automotive Yes,CCX-42-04327,196.09,127.64,High quality ultra automotive yes from MotorMax.,"{""brand"": ""MotorMax"", ""weight_g"": 98}",True
4328,25,57,Smart Beauty Center,SCX-42-04328,39.99,22.93,High quality smart beauty center from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 1195}",True
4329,24,53,Smart Beauty All,MCX-42-04329,103.49,68.49,High quality smart beauty all from LuxeHair.,"{""brand"": ""LuxeHair"", ""weight_g"": 694}",True
4330,29,45,Premium Grocery Bit,BXY-42-04330,32.8,16.09,High quality premium grocery bit from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 188}",True
4331,9,167,Pro Grocery Sing,GGF-42-04331,43.61,17.94,High quality pro grocery sing from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": false, ""expiration_days"": 127}",True
4332,18,42,Pro Home Argue,KAX-42-04332,171.0,100.34,High quality pro home argue from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Wool"", ""weight_kg"": 18.18}",True
4333,4,78,Eco Sports Then,SOX-42-04333,206.51,110.05,High quality eco sports then from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Metal"", ""weight_kg"": 20.38}",True
4334,1,108,Deluxe Electronics Author,EXY-42-04334,458.39,216.89,High quality deluxe electronics author from Volt.,"{""brand"": ""Volt"", ""color"": ""White"", ""weight_kg"": 2.88, ""warranty_years"": 5}",True
4335,7,26,Deluxe Toys Moment,TGX-42-04335,99.19,64.2,High quality deluxe toys moment from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 693}",True
4336,4,39,Pro Sports Resource,SOX-42-04336,402.07,284.6,High quality pro sports resource from FitPulse.,"{""brand"": ""FitPulse"", ""material"": ""Leather"", ""weight_kg"": 21.8}",True
4337,15,165,Classic Apparel Agreement,FXY-42-04337,120.47,56.87,High quality classic apparel agreement from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Yellow"", ""size"": ""M"", ""material"": ""Wood""}",True
4338,9,116,Ultra Grocery Country,GGF-42-04338,43.46,28.72,High quality ultra grocery country from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 258}",True
4339,7,169,Classic Toys Idea,TGX-42-04339,78.13,38.48,High quality classic toys idea from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 159}",True
4340,23,190,Premium Sports Point,CBX-42-04340,289.91,198.98,High quality premium sports point from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Polyester"", ""weight_kg"": 1.02}",True
4341,21,123,Smart Sports Respond,FGX-42-04341,220.92,125.71,High quality smart sports respond from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Plastic"", ""weight_kg"": 3.32}",True
4342,10,182,Pro Office Products General,OPX-42-04342,26.97,19.11,High quality pro office products general from DeskWork.,"{""brand"": ""DeskWork"", ""weight_g"": 464}",True
4343,17,59,Premium Apparel Claim,FSX-42-04343,199.21,139.86,High quality premium apparel claim from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""White"", ""size"": ""M"", ""material"": ""Metal""}",True
4344,7,96,Classic Toys Floor,TGX-42-04344,59.19,37.25,High quality classic toys floor from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 1131}",True
4345,19,42,Deluxe Home Pretty,FXY-42-04345,686.19,279.98,High quality deluxe home pretty from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Wool"", ""weight_kg"": 10.54}",True
4346,6,143,Smart Books Price,BXY-42-04346,10.09,5.46,High quality smart books price from Packt.,"{""brand"": ""Packt"", ""weight_g"": 734}",True
4347,14,150,Eco Electronics Big,SHD-42-04347,951.48,540.74,High quality eco electronics big from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Pink"", ""weight_kg"": 5.47, ""warranty_years"": 1}",True
4348,6,185,Pro Books Soon,BXY-42-04348,21.13,14.98,High quality pro books soon from Penguin.,"{""brand"": ""Penguin"", ""weight_g"": 497}",True
4349,19,19,Classic Home Ball,FXY-42-04349,114.99,65.8,High quality classic home ball from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Metal"", ""weight_kg"": 24.02}",True
4350,4,180,Ultra Sports Recent,SOX-42-04350,369.53,174.6,High quality ultra sports recent from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Wood"", ""weight_kg"": 23.41}",True
4351,15,9,Deluxe Apparel Society,FXY-42-04351,73.55,47.27,High quality deluxe apparel society from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Yellow"", ""size"": ""XL"", ""material"": ""Polyester""}",True
4352,25,7,Deluxe Beauty Nature,SCX-42-04352,96.06,63.77,High quality deluxe beauty nature from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 293}",True
4353,29,2,Pro Grocery Speak,BXY-42-04353,41.3,20.38,High quality pro grocery speak from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": false, ""expiration_days"": 280}",True
4354,7,154,Smart Toys Mind,TGX-42-04354,84.88,42.91,High quality smart toys mind from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 1099}",True
4355,7,21,Deluxe Toys Structure,TGX-42-04355,35.08,20.39,High quality deluxe toys structure from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 997}",True
4356,7,112,Classic Toys Man,TGX-42-04356,112.27,57.82,High quality classic toys man from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 646}",True
4357,29,46,Smart Grocery Defense,BXY-42-04357,31.77,18.04,High quality smart grocery defense from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 106}",True
4358,4,119,Ultra Sports Finally,SOX-42-04358,279.27,191.78,High quality ultra sports finally from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Metal"", ""weight_kg"": 6.52}",True
4359,3,82,Eco Home Recently,HKX-42-04359,401.57,233.61,High quality eco home recently from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Metal"", ""weight_kg"": 24.85}",True
4360,29,3,Classic Grocery Modern,BXY-42-04360,28.44,17.94,High quality classic grocery modern from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 112}",True
4361,6,14,Pro Books Military,BXY-42-04361,41.2,29.28,High quality pro books military from Penguin.,"{""brand"": ""Penguin"", ""weight_g"": 750}",True
4362,5,80,Premium Beauty Mother,BPC-42-04362,94.8,63.84,High quality premium beauty mother from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 375}",True
4363,7,173,Smart Toys Every,TGX-42-04363,14.15,6.31,High quality smart toys every from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 830}",True
4364,7,70,Ultra Toys Occur,TGX-42-04364,12.35,7.54,High quality ultra toys occur from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 783}",True
4365,28,141,Ultra Automotive Gun,CCX-42-04365,109.02,80.58,High quality ultra automotive gun from AutoPro.,"{""brand"": ""AutoPro"", ""weight_g"": 951}",True
4366,20,146,Classic Home Table,BBX-42-04366,480.64,327.38,High quality classic home table from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wool"", ""weight_kg"": 17.22}",True
4367,7,26,Eco Toys Trade,TGX-42-04367,12.83,5.79,High quality eco toys trade from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 490}",True
4368,3,115,Premium Home Now,HKX-42-04368,781.47,401.85,High quality premium home now from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Wool"", ""weight_kg"": 5.41}",True
4369,22,136,Eco Sports Office,ORX-42-04369,74.32,30.74,High quality eco sports office from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Wool"", ""weight_kg"": 20.29}",True
4370,2,85,Eco Apparel Affect,AXY-42-04370,110.39,48.96,High quality eco apparel affect from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Navy"", ""size"": ""S"", ""material"": ""Cotton""}",True
4371,30,86,Pro Grocery South,SSX-42-04371,16.27,8.15,High quality pro grocery south from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 237}",True
4372,25,199,Ultra Beauty Almost,SCX-42-04372,75.38,41.95,High quality ultra beauty almost from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 604}",True
4373,27,179,Ultra Toys Law,AFD-42-04373,46.25,29.51,High quality ultra toys law from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 817}",True
4374,28,35,Deluxe Automotive Up,CCX-42-04374,163.06,92.96,High quality deluxe automotive up from DriveClean.,"{""brand"": ""DriveClean"", ""weight_g"": 1105}",True
4375,28,41,Ultra Automotive Who,CCX-42-04375,133.79,66.37,High quality ultra automotive who from MotorMax.,"{""brand"": ""MotorMax"", ""weight_g"": 251}",True
4376,17,88,Eco Apparel By,FSX-42-04376,45.09,23.75,High quality eco apparel by from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Green"", ""size"": ""XL"", ""material"": ""Polyester""}",True
4377,11,174,Premium Electronics Identify,SXY-42-04377,690.13,285.96,High quality premium electronics identify from LinkSys.,"{""brand"": ""LinkSys"", ""color"": ""White"", ""weight_kg"": 4.64, ""warranty_years"": 3}",True
4378,28,105,Pro Automotive Listen,CCX-42-04378,82.23,47.33,High quality pro automotive listen from AutoPro.,"{""brand"": ""AutoPro"", ""weight_g"": 1432}",True
4379,26,96,Classic Toys Forward,BGX-42-04379,11.64,7.54,High quality classic toys forward from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 1248}",True
4380,24,15,Eco Beauty Tonight,MCX-42-04380,133.29,92.75,High quality eco beauty tonight from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 1095}",True
4381,19,20,Eco Home However,FXY-42-04381,528.71,264.8,High quality eco home however from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Cotton"", ""weight_kg"": 6.31}",True
4382,11,8,Smart Electronics Level,SXY-42-04382,898.37,626.82,High quality smart electronics level from Volt.,"{""brand"": ""Volt"", ""color"": ""Blue"", ""weight_kg"": 6.29, ""warranty_years"": 2}",True
4383,12,158,Deluxe Electronics Machine,LCX-42-04383,678.63,392.77,High quality deluxe electronics machine from TechCo.,"{""brand"": ""TechCo"", ""color"": ""Pink"", ""weight_kg"": 6.08, ""warranty_years"": 2}",True
4384,22,71,Classic Sports Also,ORX-42-04384,226.09,151.84,High quality classic sports also from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Glass"", ""weight_kg"": 15.88}",True
4385,30,152,Ultra Grocery Alone,SSX-42-04385,15.03,9.03,High quality ultra grocery alone from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": false, ""expiration_days"": 70}",True
4386,5,47,Classic Beauty Cost,BPC-42-04386,79.58,35.96,High quality classic beauty cost from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 1038}",True
4387,20,98,Premium Home Onto,BBX-42-04387,498.32,202.3,High quality premium home onto from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Plastic"", ""weight_kg"": 22.37}",True
4388,20,54,Eco Home Receive,BBX-42-04388,444.72,226.22,High quality eco home receive from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Glass"", ""weight_kg"": 22.46}",True
4389,30,13,Eco Grocery Traditional,SSX-42-04389,22.95,10.24,High quality eco grocery traditional from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": false, ""expiration_days"": 347}",True
4390,28,176,Smart Automotive State,CCX-42-04390,39.64,20.43,High quality smart automotive state from DriveClean.,"{""brand"": ""DriveClean"", ""weight_g"": 753}",True
4391,29,2,Pro Grocery Floor,BXY-42-04391,46.65,31.34,High quality pro grocery floor from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": false, ""expiration_days"": 329}",True
4392,24,189,Deluxe Beauty Usually,MCX-42-04392,8.02,4.05,High quality deluxe beauty usually from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 363}",True
4393,16,34,Ultra Apparel Seat,FXY-42-04393,139.11,74.99,High quality ultra apparel seat from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Red"", ""size"": ""M"", ""material"": ""Polyester""}",True
4394,23,166,Eco Sports Community,CBX-42-04394,104.97,45.78,High quality eco sports community from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Cotton"", ""weight_kg"": 8.81}",True
4395,12,93,Classic Electronics Million,LCX-42-04395,1120.26,757.98,High quality classic electronics million from Volt.,"{""brand"": ""Volt"", ""color"": ""Navy"", ""weight_kg"": 7.71, ""warranty_years"": 3}",True
4396,30,129,Pro Grocery Lawyer,SSX-42-04396,40.47,29.76,High quality pro grocery lawyer from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 200}",True
4397,26,173,Deluxe Toys Center,BGX-42-04397,63.2,46.75,High quality deluxe toys center from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 899}",True
4398,17,12,Classic Apparel Forget,FSX-42-04398,116.49,78.49,High quality classic apparel forget from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Red"", ""size"": ""XXL"", ""material"": ""Polyester""}",True
4399,1,109,Classic Electronics Senior,EXY-42-04399,846.4,551.12,High quality classic electronics senior from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""White"", ""weight_kg"": 3.84, ""warranty_years"": 3}",True
4400,30,60,Deluxe Grocery Improve,SSX-42-04400,34.66,20.65,High quality deluxe grocery improve from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": true, ""expiration_days"": 330}",True
4401,23,160,Pro Sports Method,CBX-42-04401,231.11,111.17,High quality pro sports method from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Cotton"", ""weight_kg"": 19.57}",True
4402,20,147,Eco Home South,BBX-42-04402,772.94,544.63,High quality eco home south from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Cotton"", ""weight_kg"": 13.33}",True
4403,29,155,Eco Grocery Break,BXY-42-04403,49.2,29.09,High quality eco grocery break from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": true, ""expiration_days"": 27}",True
4404,12,93,Smart Electronics Outside,LCX-42-04404,1584.31,939.74,High quality smart electronics outside from TechCo.,"{""brand"": ""TechCo"", ""color"": ""White"", ""weight_kg"": 0.95, ""warranty_years"": 2}",True
4405,6,14,Premium Books Republican,BXY-42-04405,19.65,9.82,High quality premium books republican from Springer.,"{""brand"": ""Springer"", ""weight_g"": 1500}",True
4406,7,173,Ultra Toys Military,TGX-42-04406,84.57,40.85,High quality ultra toys military from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 547}",True
4407,16,153,Eco Apparel Receive,FXY-42-04407,18.09,13.0,High quality eco apparel receive from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Pink"", ""size"": ""XL"", ""material"": ""Glass""}",True
4408,17,49,Premium Apparel Once,FSX-42-04408,189.29,141.59,High quality premium apparel once from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Pink"", ""size"": ""XL"", ""material"": ""Leather""}",True
4409,17,85,Smart Apparel Reveal,FSX-42-04409,63.83,46.51,High quality smart apparel reveal from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Green"", ""size"": ""L"", ""material"": ""Wood""}",True
4410,13,87,Deluxe Electronics Notice,AHX-42-04410,1500.51,743.56,High quality deluxe electronics notice from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Black"", ""weight_kg"": 4.4, ""warranty_years"": 3}",True
4411,17,177,Eco Apparel Owner,FSX-42-04411,27.61,13.88,High quality eco apparel owner from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Green"", ""size"": ""M"", ""material"": ""Glass""}",True
4412,9,31,Classic Grocery Many,GGF-42-04412,36.94,20.12,High quality classic grocery many from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": false, ""expiration_days"": 247}",True
4413,21,136,Ultra Sports Maybe,FGX-42-04413,101.09,64.64,High quality ultra sports maybe from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Wood"", ""weight_kg"": 10.46}",True
4414,15,162,Premium Apparel Or,FXY-42-04414,159.13,81.88,High quality premium apparel or from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Yellow"", ""size"": ""L"", ""material"": ""Metal""}",True
4415,9,172,Smart Grocery Too,GGF-42-04415,29.19,14.85,High quality smart grocery too from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 166}",True
4416,30,46,Deluxe Grocery Close,SSX-42-04416,20.43,12.53,High quality deluxe grocery close from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": true, ""expiration_days"": 57}",True
4417,26,96,Classic Toys Move,BGX-42-04417,46.33,25.62,High quality classic toys move from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 451}",True
4418,20,51,Pro Home Arrive,BBX-42-04418,23.04,10.45,High quality pro home arrive from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wood"", ""weight_kg"": 7.07}",True
4419,19,79,Deluxe Home Include,FXY-42-04419,321.52,203.74,High quality deluxe home include from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Polyester"", ""weight_kg"": 16.7}",True
4420,18,29,Deluxe Home Everyone,KAX-42-04420,674.23,405.74,High quality deluxe home everyone from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Leather"", ""weight_kg"": 16.79}",True
4421,21,166,Classic Sports Miss,FGX-42-04421,487.51,305.16,High quality classic sports miss from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Glass"", ""weight_kg"": 3.87}",True
4422,29,3,Pro Grocery Perhaps,BXY-42-04422,12.87,6.08,High quality pro grocery perhaps from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": true, ""expiration_days"": 208}",True
4423,22,180,Pro Sports Huge,ORX-42-04423,36.84,21.37,High quality pro sports huge from FitPulse.,"{""brand"": ""FitPulse"", ""material"": ""Plastic"", ""weight_kg"": 12.65}",True
